LOAN  #,Account Number,Status,DEALER,NAME,YEAR,MAKE,MODEL,VIN,GAAP DATE,NOI SENT,DAFS,DATE SOLD,C/O DATE,MONTHS IN INVENTORY,LOCATION,SOLD TO,MILEAGE,CR Grade,CHARGEABLE DAMAGES,BALANCE REPO DATE,AWV,MMR,CASH PRICE,ESTIMATED RECOVERY %,CURRENT MO PROCEEDS ESTIMATE,EOM GAAP PROCEEDS ESTIMATE,ACTUAL PROCEEDS,BACK END PRODUCT CANCELLATION,INSURANCE CLAIMS,GROSS C/O AMT,UNEARNED DISCOUNT,NET LOSS OR GAIN,RECOVERY,REM BAL,CASH OR NEW A/C#?,REASON / COMMENTS,Notes,EXCEPTION?,EXCEPTION DETAIL,Same Month Sale,MIN VAL,GAIN (LOSS),% DIFF,REPO_MONTH,REPO_ALLOW2 (HIST),Proforma NRV,Proforma G/L,Proforma Difference
1127.1,1,Sold,MIDCITY,,2008.0,CHEVROLET,IMPALA,2G1WT58N481262000,08/17/2015,,08/27/2015,09/18/2015,09/18/2015,68.7,BEARDS TOWING,MANHEIM,120000.0,,0.0,8734.79,5155.0,4500.0,4500.0,,0.0,3076.89,2810.0,0.0,0.0,-5924.79,469.49,-5455.3,0.0,-5455.3,CASH,,,,,0,4500.0,-1690.0,-0.37555555555555553,Aug-15,,,,
1128.1,1,OCO,MIDCITY,,,,,,11/22/2014,,,,04/10/2014,77.6,,,,,0.0,5851.69,,,,,0.0,0.0,,0.0,0.0,-5851.69,794.7946027,-5056.895397,0.0,-5056.895397,,TOTALED / NO INSURANCE,,,,0,,,,Nov-14,,,,
1132.1,1,Sold,MIDCITY,,2006.0,CHEVROLET,EQUINOX,2CNDL13F166157983,04/11/2015,04/13/2015,04/23/2015,04/30/2015,04/30/2015,73.0,6TH GEAR,HEB,91000.0,,0.0,8337.62,5050.0,4725.0,4200.0,,0.0,0.0,4200.0,0.0,0.0,-4137.62,554.62,-3583.0,0.0,-3583.0,CASH,,,,,1,4200.0,0.0,0.0,Apr-15,,,,
1134.1,1,Sold,MIDCITY,,2003.0,VOLVO,S60,YV1RS61T632248365,02/09/2016,02/09/2016,02/19/2016,08/02/2016,08/02/2016,62.8,COPART,COPART,118000.0,,0.0,5493.16,3575.0,950.0,950.0,,0.0,681.61,65.0,0.0,0.0,-5428.16,29.25,-5398.91,0.0,-5398.91,CASH,,,,,0,950.0,-885.0,-0.9315789473684211,Feb-16,,,,
1134.9,9,Sold,,,,REPAIR LOAN,,,02/09/2016,,,08/02/2016,08/02/2016,62.8,REPAIR LOAN,REPAIR LOAN,,,0.0,529.57,,,,,0.0,0.0,,0.0,0.0,-529.57,0.0,-529.57,0.0,-529.57,,,,,,0,,,,Feb-16,,,,
1135.1,1,Sold,MIDCITY,,2004.0,BMW,3 SERIES,,05/20/2013,05/20/2013,05/30/2013,06/19/2013,06/30/2013,96.0,SOLD,MIDCITY,,,0.0,9940.87,7550.0,,,,0.0,0.0,8352.0,0.0,0.0,-1588.87,1428.970027,-159.8999726,0.0,-159.8999726,ACCT 1461,,,,,0,7550.0,802.0,0.1062251655629139,May-13,,,,
1139.1,1,Sold,JENO,,2003.0,CHEVROLET,TRAILBLAZER,,05/30/2014,05/30/2014,06/09/2014,09/03/2014,09/03/2014,83.5,MIDCITY,HEB,149169.0,,0.0,4318.71,3425.0,1983.0,,,0.0,0.0,2000.0,0.0,0.0,-2318.71,476.62,-1842.09,0.0,-1842.09,CASH,,,,,0,1983.0,17.0,0.008572869389813415,May-14,,,,
1140.1,1,Sold,MIDCITY,,2002.0,ACURA,MDX,,09/04/2013,,09/04/2013,09/19/2013,09/30/2013,92.4,SOLD,MIDCITY,,,0.0,9851.93,6875.0,,,,0.0,0.0,6739.0,0.0,0.0,-3112.93,1572.947534,-1539.982466,0.0,-1539.982466,ACCT 1688,,,,,1,6875.0,-136.0,-0.01978181818181818,Sep-13,,,,
1142.1,1,Sold,MIDCITY,,2008.0,CHRYSLER,PT CRUISER,,11/04/2013,11/04/2013,11/14/2013,12/26/2013,12/26/2013,90.4,SOLD,MIDCITY,72551.0,,0.0,8033.2,5225.0,,,,0.0,0.0,8033.2,0.0,0.0,0.0,23.26416438,23.26416438,0.0,23.26416438,ACCT 1848,,,,,0,5225.0,2808.2,0.5374545454545454,Nov-13,,,,
1144.1,1,Sold,BEST PRICE,,2006.0,LINCOLN,ZEPHYR,3LNHM26196R625097,06/19/2015,06/19/2015,06/29/2015,07/17/2015,07/17/2015,70.7,MIDCITY,CHRIS LIGHT,143650.0,,0.0,4090.32,4450.0,3225.0,3500.0,,0.0,2076.99,1700.0,0.0,0.0,-2390.32,133.75,-2256.57,0.0,-2256.57,CASH,,,,,0,3225.0,-1525.0,-0.4728682170542636,Jun-15,,,,
1146.1,1,Sold,MIDCITY,,2005.0,MERCEDES,C-CLASS,WDBRF61J35A681335,08/27/2015,08/27/2015,09/07/2015,10/15/2015,10/16/2015,68.4,COPART,COPART,174100.0,,0.0,7059.44,4675.0,2225.0,2225.0,,0.0,1521.35,1858.16,0.0,0.0,-5201.28,94.55,-5106.73,0.0,-5106.73,CASH,,,,,0,2225.0,-366.8399999999999,-0.16487191011235952,Aug-15,,,,
1146.9,9,Sold,MIDICTY,,,,,REPAIR LOAN,08/27/2015,08/27/2015,09/07/2015,10/15/2015,10/16/2015,68.4,REPAIR LOAN,REPAIR LOAN,,,0.0,2980.66,,,0.0,,0.0,0.0,,0.0,0.0,-2980.66,0.0,-2980.66,0.0,-2980.66,CASH,,,,,0,0.0,,,Aug-15,,,,
1147.1,1,Sold,MIDCITY,,2009.0,FORD,FOCUS,1FAHP34N09W207767,08/30/2016,08/30/2016,09/09/2016,01/10/2017,01/11/2017,56.1,COPART,COPART,136000.0,,0.0,3331.84,2675.0,1650.0,1000.0,,0.0,657.27,375.0,0.0,0.0,-2956.84,0.03,-2956.81,0.0,-2956.81,CASH,,,,,0,1000.0,-625.0,-0.625,Aug-16,,,,
1150.1,1,Sold,NORTH TEXAS AUTOS,,2006.0,CHRYSLER,300,2C3KA53G26H251297,01/31/2015,02/02/2015,02/12/2015,05/21/2015,05/21/2015,75.3,MIDCITY,MONTE HALE,170000.0,,0.0,5235.19,4850.0,3625.0,3900.0,,0.0,2295.58,2000.0,0.0,0.0,-3235.19,294.45,-2940.74,0.0,-2940.74,CASH,,,,,0,3625.0,-1625.0,-0.4482758620689655,Jan-15,,,,
1153.1,1,Sold,MIDCITY,,2000.0,MITSUBISHI,ECLIPSE,,11/19/2013,11/19/2013,11/29/2013,12/18/2013,01/28/2014,89.9,SOLD,TEXAS CAN,172040.0,,0.0,2649.29,2000.0,,,,0.0,0.0,1100.0,0.0,0.0,-1549.29,321.7851507,-1227.504849,0.0,-1227.504849,CASH,,,,,0,2000.0,-900.0,-0.45,Nov-13,,,,
1156.1,1,Sold,MIDCITY,,2005.0,SCION,XB,,04/17/2014,,04/17/2014,05/20/2014,09/02/2014,84.9,SOLD,COPART,180000.0,,0.0,5598.8,3675.0,3505.0,,,0.0,0.0,1665.0,0.0,0.0,-3933.8,510.58,-3423.22,0.0,-3423.22,CASH,,,,,0,3505.0,-1840.0,-0.5249643366619116,Apr-14,,,,
1158.1,1,Sold,EZ BUY,,2002.0,CADILLAC,ESCALADE,,08/01/2014,08/01/2014,08/11/2014,08/22/2014,08/22/2014,81.4,MIDCITY,MIDCITY,125485.0,,0.0,6539.86,7150.0,5929.0,,,0.0,0.0,7025.0,0.0,0.0,485.14,640.35,1125.49,0.0,1125.49,CASH,,,,,1,5929.0,1096.0,0.184854106932029,Aug-14,,,,
1159.1,1,Sold,EZ BUY,,2005.0,NISSAN,ALTIMA,,08/05/2014,08/05/2014,08/15/2014,10/15/2014,12/09/2014,81.3,MIDCITY,EDWARDS MOTOR CO,166122.0,,0.0,4950.19,5675.0,2847.0,,,0.0,0.0,2200.0,0.0,0.0,-2750.19,404.77,-2345.42,0.0,-2345.42,CASH,,,,,0,2847.0,-647.0,-0.22725676150333685,Aug-14,,,,
1160.1,1,Sold,MIDCITY,,2007.0,CHEVROLET,IMPALA,2G1WC58R079402658,10/03/2014,10/03/2014,10/03/2014,04/29/2015,04/29/2015,79.3,COPART,MONTY HALE,152000.0,,0.0,7792.06,5800.0,2475.0,4500.0,,0.0,0.0,1800.0,0.0,0.0,-5992.06,685.47,-5306.59,0.0,-5306.59,CASH,,,,,0,2475.0,-675.0,-0.2727272727272727,Oct-14,,,,
1163.1,1,Sold,JENO,,2003.0,NISSAN,FRONTIER,,01/03/2014,,01/03/2014,03/22/2014,06/02/2014,88.4,SOLD,HUDSON MOTORS,160165.0,,0.0,5243.37,4825.0,,,,0.0,0.0,2900.0,0.0,0.0,-2343.37,695.02,-1648.35,0.0,-1648.35,CASH,,,,,0,4825.0,-1925.0,-0.39896373056994816,Jan-14,,,,
1166.1,1,OCO,JENO,,,,,,01/20/2014,,,,08/18/2014,87.8,,,,,0.0,3035.88,,,,,0.0,0.0,,0.0,0.0,-3035.88,0.0,-3035.88,0.0,-3035.88,,INSURANCE DEFICIENCY,,,,0,,,,Jan-14,,,,
1170.1,1,Sold,CHULA,,2002.0,CADILLAC,ESCALADE,1C3LC46BX9N536589,03/13/2015,03/13/2015,03/23/2015,05/05/2015,05/05/2015,73.9,MIDCITY MUFFLER,MONTE HALE,152000.0,,0.0,8060.16,5850.0,4014.0,3500.0,,0.0,2240.76,3000.0,0.0,0.0,-5060.16,524.39,-4535.77,0.0,-4535.77,CASH,,,,,0,3500.0,-500.0,-0.14285714285714285,Mar-15,,,,
1171.1,1,OCO,CHULA,,,,,,10/28/2013,,,,05/28/2014,90.6,,,,,0.0,8771.91,,,,,0.0,0.0,,0.0,0.0,-8771.91,1088.05,-7683.86,0.0,-7683.86,,STOLEN / NO INSURANCE,,,,0,,,,Oct-13,,,,
1172.1,1,Sold,MIDCITY,,2007.0,PONTIAC,GRAND PRIX,,08/30/2013,08/30/2013,09/10/2013,09/16/2013,09/16/2013,92.6,SOLD,MIDCITY,,,0.0,6951.64,5050.0,,,,0.0,0.0,4539.0,0.0,0.0,-2412.64,1116.690822,-1295.949178,0.0,-1295.949178,ACCT 1678,,,,,0,5050.0,-511.0,-0.1011881188118812,Aug-13,,,,
1179.1,1,OCO,CHULA,,,,,,01/10/2014,,,,07/28/2014,88.2,,,,,0.0,10202.7,,,,,0.0,0.0,,0.0,0.0,-10202.7,1417.65,-8785.05,0.0,-8785.05,,WRECKED / NO INSURANCE,,,,0,,,,Jan-14,,,,
1180.1,1,Sold,MIDCITY,,2008.0,MITSUBISHI,ECLIPSE,,01/20/2014,01/21/2014,01/31/2014,02/13/2014,03/10/2014,87.8,SOLD,MANHEIM,113000.0,,0.0,10377.59,6975.0,,,,0.0,0.0,4150.0,0.0,0.0,-6227.59,1827.89,-4399.7,0.0,-4399.7,CASH,,,,,0,6975.0,-2825.0,-0.4050179211469534,Jan-14,,,,
1182.1,1,OCO,N TX AUTOS,,,,,,11/27/2015,,,,11/27/2015,65.3,,,,,0.0,5218.39,,,,,0.0,0.0,,0.0,0.0,-5218.39,315.32,-4903.07,0.0,-4903.07,,SKIP,,,,0,,,,Nov-15,,,,
1186.1,1,Sold,MIDCITY,,2005.0,MITSUBISHI,GALANT,,12/16/2013,12/17/2013,12/27/2013,01/22/2014,02/01/2014,89.0,SOLD,TEXAS CAN,154517.0,,0.0,5021.7,3450.0,,,,0.0,0.0,2000.0,0.0,0.0,-3021.7,20.54,-3001.16,0.0,-3001.16,CASH,,,,,0,3450.0,-1450.0,-0.42028985507246375,Dec-13,,,,
1187.1,1,Sold,BEST PRICE,,2003.0,NISSAN,MURANO,,06/26/2013,06/26/2013,07/08/2013,09/17/2013,09/17/2013,94.8,SOLD,BEST PRICE,,,0.0,7715.77,5500.0,,,,0.0,0.0,5596.0,0.0,0.0,-2119.77,1334.946466,-784.8235342,0.0,-784.8235342,ACCT 1683,,,,,0,5500.0,96.0,0.017454545454545455,Jun-13,,,,
1189.1,1,Sold,JENO,,2005.0,DODGE,MAGNUM,,10/22/2014,,10/22/2014,12/19/2014,12/26/2014,78.7,COPART,COPART,160000.0,,0.0,7366.82,3300.0,2951.0,,,0.0,0.0,615.0,0.0,0.0,-6751.82,0.0,-6751.82,0.0,-6751.82,CASH,,,,,0,2951.0,-2336.0,-0.7915960691291087,Oct-14,,,,
1192.1,1,Sold,JENO,,2001.0,CHEVROLET,SILVERADO,,11/21/2013,,11/21/2013,12/06/2013,01/28/2014,89.8,SOLD,MIDCITY,166887.0,,0.0,7308.7,6725.0,,,,0.0,0.0,6438.0,0.0,0.0,-870.7,904.4390685,33.73906849,0.0,33.73906849,ACCT 1819,,,,,0,6725.0,-287.0,-0.042676579925650555,Nov-13,,,,
1197.1,1,Sold,MIDCITY,,2008.0,JEEP,GRAND CHEROKEE,,05/28/2014,05/28/2014,06/09/2014,08/08/2014,10/01/2014,83.6,MIDCITY MUFFLER,COPART,150000.0,,0.0,8962.37,8400.0,8764.0,,,0.0,0.0,2708.0,0.0,0.0,-6254.37,984.32,-5270.05,0.0,-5270.05,CASH,,,,,0,8400.0,-5692.0,-0.6776190476190476,May-14,,,,
1198.1,1,Sold,MID CITY AUTO,,2006.0,FORD,F150,1FTRW12WX6KD89756,12/05/2017,12/05/2017,12/15/2017,01/11/2018,01/17/2018,40.7,PAR,PAR,175350.0,,0.0,2633.04,8525.0,5475.0,3500.0,,0.0,2983.87,2500.0,0.0,0.0,-133.04,0.0,-133.04,0.0,-133.04,CASH,,,,,0,3500.0,-1000.0,-0.2857142857142857,Dec-17,,,,
1203.1,1,Sold,CEDAR CREEK,,2006.0,GMC,ENVOY,,08/22/2013,,08/22/2013,09/23/2013,09/30/2013,92.9,SOLD,MIDCITY,,,0.0,10378.07,8525.0,,,,0.0,0.0,8788.0,0.0,0.0,-1590.07,1072.363562,-517.7064384,0.0,-517.7064384,ACCT 1699,,,,,0,8525.0,263.0,0.030850439882697946,Aug-13,,,,
1204.1,1,Sold,BEST PRICE,,2003.0,DODGE,RAM PU,,08/08/2013,09/09/2013,08/19/2013,08/28/2013,09/02/2013,93.3,SOLD,COPART,,,0.0,5470.21,1450.0,,,,0.0,0.0,891.85,0.0,0.0,-4578.36,836.6156986,-3741.744301,0.0,-3741.744301,CASH,,,,,1,1450.0,-558.15,-0.3849310344827586,Aug-13,,,,
1205.1,1,Sold,MIDCITY,,2005.0,FORD,EXPLORER,1FMZU64K45UA82174,08/20/2015,08/20/2015,08/31/2015,09/30/2015,09/30/2015,68.6,MIDCITY,MONTE HALE,175196.0,,0.0,5482.46,4000.0,1625.0,1625.0,,0.0,1111.1,1100.0,0.0,0.0,-4382.46,286.08,-4096.38,0.0,-4096.38,CASH,,,,,0,1625.0,-525.0,-0.3230769230769231,Aug-15,,,,
1207.1,1,Sold,MIDCITY,,2008.0,DODGE,AVENGER,,12/27/2013,12/27/2013,01/07/2013,03/13/2014,04/29/2014,88.6,SOLD,MIDCITY,91000.0,,0.0,11024.16,5775.0,,,,5378.25,0.0,9306.48,0.0,0.0,-1717.68,144.9772877,-1572.702712,0.0,-1572.702712,ACCT 2008,,,,,0,5775.0,3531.4799999999996,0.6115116883116882,Dec-13,,,,
121.1,1,Sold,JENO,,2002.0,DODGE,RAM,,01/25/2012,01/25/2012,02/06/2012,02/06/2012,02/07/2012,112.0,SOLD,JENO,,,0.0,5956.14,,,,,0.0,0.0,1000.0,0.0,0.0,-4956.14,1162.2,-3793.94,0.0,-3793.94,CASH,,,,,0,,,,Jan-12,,,,
1210.1,1,Sold,ALANIZ,,2006.0,VOLKSWAGEN,JETTA,,11/29/2013,11/29/2013,12/09/2013,02/21/2014,03/31/2014,89.6,SOLD,COPART,109612.0,,0.0,8252.44,6200.0,,,,0.0,0.0,2463.0,0.0,0.0,-5789.44,1465.296356,-4324.143644,0.0,-4324.143644,CASH,,,,,0,6200.0,-3737.0,-0.602741935483871,Nov-13,,,,
1211.1,1,Sold,JENO,,2006.0,PONTIAC,G-6,,10/15/2013,10/16/2013,10/28/2013,11/05/2013,12/30/2013,91.1,SOLD,MIDCITY,118175.0,,0.0,6640.61,4950.0,,,,0.0,0.0,4116.0,0.0,0.0,-2524.61,1124.362877,-1400.247123,0.0,-1400.247123,ACCT 1771,,,,,0,4950.0,-834.0,-0.1684848484848485,Oct-13,,,,
1213.1,1,OCO,MIDCITY,,,,,,02/20/2017,,,,02/20/2017,50.3,,,,,0.0,318.71,,,,,0.0,0.0,,0.0,0.0,-318.71,0.0,-318.71,0.0,-318.71,,LOW BALANCE CHARGE-OFF,,,,0,,,,Feb-17,,,,
1214.1,1,Sold,BEST PRICE,,2005.0,LINCOLN,LS,,11/24/2014,11/24/2014,12/04/2014,01/23/2015,01/23/2015,77.6,COPART,COPART,140000.0,,0.0,3802.4,4150.0,2556.0,,,0.0,0.0,290.0,0.0,0.0,-3512.4,206.35,-3306.05,0.0,-3306.05,CASH,,,,,0,2556.0,-2266.0,-0.8865414710485133,Nov-14,,,,
1216.1,1,Sold,JENO,,2004.0,JAGUAR,X-TYPE,,05/17/2013,05/17/2013,05/27/2013,07/22/2013,07/22/2013,96.1,SOLD,JENO,,,0.0,3484.8,2000.0,,,,0.0,0.0,1650.0,0.0,0.0,-1834.8,874.7366849,-960.0633151,0.0,-960.0633151,CASH,,,,,0,2000.0,-350.0,-0.175,May-13,,,,
1221.1,1,OCO,MIDCITY,,,,,,03/06/2014,,,,09/22/2014,86.3,,,,,0.0,2865.21,,,,,0.0,0.0,,0.0,0.0,-2865.21,270.53,-2594.68,0.0,-2594.68,,TOTALED / NO INSURANCE,,,,0,,,,Mar-14,,,,
1224.1,1,Sold,MIDCITY,,2007.0,CHEVROLET,MALIBU,1G1ZS57F27F186925,09/17/2015,09/17/2015,09/28/2015,10/20/2015,10/20/2015,67.7,COPART,COPART,147277.0,,0.0,1825.87,2900.0,1550.0,1550.0,,0.0,978.4,465.0,0.0,0.0,-1360.87,13.1,-1347.77,0.0,-1347.77,CASH,,,,,0,1550.0,-1085.0,-0.7,Sep-15,,,,
1225.1,1,Sold,MIDCITY,,2007.0,VOLKSWAGEN,BEETLE,3VWEW31C17M509534,09/11/2014,09/11/2014,09/22/2014,02/25/2015,02/25/2015,80.0,TEXAS CAN,TEXAS CAN,109800.0,,0.0,8236.91,5800.0,5261.0,5300.0,,0.0,0.0,3300.0,0.0,0.0,-4936.91,732.42,-4204.49,0.0,-4204.49,CASH,,,,,0,5261.0,-1961.0,-0.3727428245580688,Sep-14,,,,
1230.1,1,Sold,BEST PRICE,,2008.0,FORD,FUSION,,10/17/2013,,10/17/2013,10/25/2013,12/31/2013,91.0,SOLD,MIDCITY,163420.0,,0.0,7227.1,5240.0,,,,0.0,0.0,4786.0,0.0,0.0,-2441.1,1128.218603,-1312.881397,0.0,-1312.881397,ACCT 1752,,,,,1,5240.0,-454.0,-0.0866412213740458,Oct-13,,,,
1234.1,1,Sold,MIDCITY,,2002.0,LEXUS,ES 300,,08/27/2013,08/27/2013,09/06/2013,10/17/2013,11/19/2013,92.7,SOLD,MIDCITY,,,0.0,9183.61,6450.0,,,,0.0,0.0,6226.0,0.0,0.0,-2957.61,1613.095726,-1344.514274,0.0,-1344.514274,ACCT 1737,,,,,0,6450.0,-224.0,-0.03472868217054263,Aug-13,,,,
1238.1,1,Sold,PRO SELECT,,2008.0,HYUNDAI,SONATA,,03/27/2014,03/27/2014,04/07/2014,05/07/2014,08/01/2014,85.6,SOLD,JENO,82231.0,,0.0,9515.79,6075.0,3718.0,,,0.0,0.0,4550.0,0.0,0.0,-4965.79,1558.81,-3406.98,0.0,-3406.98,CASH,,,,,0,3718.0,832.0,0.22377622377622378,Mar-14,,,,
1239.1,1,Sold,CEDAR CREEK,,2001.0,BMW,X5,,04/05/2014,,04/05/2014,06/11/2014,08/01/2014,85.3,SOLD,Q MOTORCARS,124878.0,,0.0,8617.22,6550.0,6000.0,,,0.0,0.0,6129.0,0.0,0.0,-2488.22,1193.31,-1294.91,0.0,-1294.91,ACCT 2188,,,,,0,6000.0,129.0,0.0215,Apr-14,,,,
1242.1,1,Sold,MIDCITY,,2000.0,LEXUS,RX 300,,06/04/2013,06/04/2013,06/14/2013,06/28/2013,07/01/2013,95.5,SOLD,MIDCITY,,,0.0,10703.76,7375.0,,,,0.0,0.0,8500.45,0.0,0.0,-2203.31,1667.574795,-535.7352055,0.0,-535.7352055,ACCT 1479,,,,,1,7375.0,1125.4500000000007,0.15260338983050858,Jun-13,,,,
1243.1,1,Sold,MIDCITY,,2005.0,CHEVROLET,SILVERADO,,01/21/2014,,01/21/2014,03/25/2014,03/25/2014,87.8,SOLD,MIDCITY,153078.0,,0.0,10455.62,8800.0,,,,0.0,0.0,9058.0,0.0,0.0,-1397.62,1262.46,-135.16,0.0,-135.16,ACCT 2037,,,,,0,8800.0,258.0,0.02931818181818182,Jan-14,,,,
1244.1,1,Sold,MIDCITY,,2004.0,DODGE,DURANGO,,07/19/2013,07/19/2013,07/29/2013,08/06/2013,08/06/2013,94.0,SOLD,MIDCITY,,,0.0,6818.36,5775.0,,,,0.0,0.0,4676.0,0.0,0.0,-2142.36,1361.554438,-780.8055616,0.0,-780.8055616,ACCT 1585,,,,,0,5775.0,-1099.0,-0.1903030303030303,Jul-13,,,,
1245.1,1,Sold,CHULA,,2006.0,DODGE,CHARGER,2B3KA53HX6H312417,06/23/2015,,06/23/2015,07/21/2015,07/21/2015,70.5,COPART,COPART,165000.0,,0.0,8865.08,6950.0,4200.0,4500.0,,0.0,2704.91,840.0,0.0,0.0,-8025.08,736.65,-7288.43,0.0,-7288.43,CASH,,,,,0,4200.0,-3360.0,-0.8,Jun-15,,,,
1246.1,1,Sold,MIDCITY,,2008.0,FORD,FUSION,,05/19/2014,05/19/2014,05/29/2014,09/11/2014,11/01/2014,83.9,MIDCITY,COPART,127900.0,,0.0,6739.37,5750.0,4150.0,,,0.0,0.0,1050.0,0.0,0.0,-5689.37,389.89,-5299.48,0.0,-5299.48,CASH,,,,,0,4150.0,-3100.0,-0.7469879518072289,May-14,,,,
1247.1,1,OCO,MIDCITY,,,,,,10/13/2016,,,,10/13/2016,54.6,,,,,0.0,246.4,,,,,0.0,0.0,,0.0,0.0,-246.4,0.0,-246.4,246.4,0.0,,LOW BALANCE CHARGE-OFF,,,,0,,,,Oct-16,,,,
1249.1,1,OCO,MIDCITY,,,,,,09/08/2014,,,,01/03/2015,80.1,,,,,0.0,1554.82,,,,,0.0,0.0,,0.0,0.0,-1554.82,0.0,-1554.82,0.0,-1554.82,,SKIP,,,,0,,,,Sep-14,,,,
1250.1,1,Sold,MIDCITY,,2000.0,AUDI,TT,,01/21/2014,,01/21/2014,02/07/2014,06/02/2014,87.8,SOLD,COPART,129011.0,,0.0,6050.3,5550.0,,,,0.0,0.0,1365.0,0.0,0.0,-4685.3,806.91,-3878.39,0.0,-3878.39,CASH,,,,,0,5550.0,-4185.0,-0.754054054054054,Jan-14,,,,
1251.1,1,OCO,6TH GEAR,,,,,,05/31/2016,,,,05/31/2016,59.1,,,,,0.0,2432.48,,,,,0.0,0.0,,0.0,0.0,-2432.48,3.38,-2429.1,0.0,-2429.1,,WRECKED / NO INSURANCE,,,,0,,,,May-16,,,,
1253.1,1,Sold,JENO AUTOPLEX,,2007.0,NISSAN,QUEST,5N1BV28U67N128166,06/02/2016,06/03/2016,06/13/2016,08/09/2016,08/10/2016,59.0,MIDCITY,COPART,117908.0,,0.0,6176.14,4075.0,2250.0,2250.0,,0.0,1501.84,665.0,0.0,0.0,-5511.14,115.5,-5395.64,0.0,-5395.64,CASH,,,,,0,2250.0,-1585.0,-0.7044444444444444,Jun-16,,,,
1253.9,9,Sold,,,,REPAIR LOAN,,,06/02/2016,,,08/10/2016,08/10/2016,59.0,REPAIR LOAN,REPAIR LOAN,,,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,,,,Jun-16,,,,
1255.1,1,Sold,EZ BUY,,2004.0,BMW,X5,,09/06/2013,09/06/2013,09/16/2013,11/06/2013,01/02/2014,92.4,SOLD,COPART,177691.0,,0.0,10805.15,5000.0,,,,0.0,0.0,4913.0,0.0,0.0,-5892.15,1843.161205,-4048.988795,0.0,-4048.988795,CASH,,,,,0,5000.0,-87.0,-0.0174,Sep-13,,,,
1258.1,1,Sold,MIDCITY,,2010.0,NISSAN,ALTIMA,1N4AL2AP6AN464911,07/12/2016,07/12/2016,07/22/2016,08/02/2016,08/02/2016,57.7,COPART,COPART,138000.0,,0.0,6713.61,5875.0,3275.0,1000.0,,0.0,644.8,565.0,0.0,0.0,-6148.61,95.72,-6052.89,0.0,-6052.89,CASH,,,,,0,1000.0,-435.0,-0.435,Jul-16,,,,
126.1,1,Sold,DRIVE RIGHT,,2004.0,FORD,F-150,,05/07/2012,05/08/2012,05/18/2012,06/13/2012,06/15/2012,108.6,SOLD,COPART,,,0.0,5831.77,,,,,0.0,0.0,2365.0,0.0,0.0,-3466.77,1106.183288,-2360.586712,0.0,-2360.586712,CASH,,,,,0,,,,May-12,,,,
1260.1,1,Sold,Q MOTORCARS,,2004.0,DODGE,RAM 1500,,08/05/2013,08/05/2013,08/15/2013,11/26/2013,11/26/2013,93.4,SOLD,Q MOTORCARS,103199.0,,0.0,10103.85,8575.0,,,,0.0,0.0,7739.0,0.0,0.0,-2364.85,1489.958411,-874.891589,0.0,-874.891589,ACCT 1801,,,,,0,8575.0,-836.0,-0.09749271137026239,Aug-13,,,,
1261.1,1,Sold,FREEMAN MAZDA,,2005.0,CHEVROLET,SUBURBAN,3GNEC16Z75G233683,03/03/2016,03/03/2016,03/13/2016,04/22/2016,04/26/2016,62.1,COPART,MONTE HALE,133456.0,,0.0,8457.53,6925.0,4025.0,2000.0,,0.0,1554.47,1300.0,0.0,0.0,-7157.53,281.59,-6875.94,0.0,-6875.94,CASH,,,,,0,2000.0,-700.0,-0.35,Mar-16,,,,
1264.1,1,Sold,NORTH TEXAS AUTOS,,2007.0,VOLVO,S60,YV1RS592X72638624,04/21/2015,04/21/2015,05/01/2015,05/30/2015,05/30/2015,72.6,MIDCITY,MONTE HALE,155447.0,,0.0,8593.34,4525.0,2525.0,2800.0,,0.0,1740.31,1400.0,0.0,0.0,-7193.34,676.76,-6516.58,0.0,-6516.58,CASH,,,,,0,2525.0,-1125.0,-0.44554455445544555,Apr-15,,,,
1267.1,1,Sold,MIDCITY,,2004.0,SATURN,ION,,07/01/2014,07/01/2014,07/14/2014,07/17/2014,11/03/2014,82.4,SOLD,MIDCITY,106117.0,,0.0,4242.31,2975.0,2081.0,,,0.0,0.0,3253.0,0.0,0.0,-989.31,0.0,-989.31,0.0,-989.31,ACCT 2229,,,,,1,2081.0,1172.0,0.5631907736665065,Jul-14,,,,
1268.1,1,OCO,EZ BUY AUTOPLEX,,,,,,02/17/2014,,,,03/19/2015,86.9,,,,,0.0,6458.77,,,,,0.0,0.0,,0.0,0.0,-6458.77,741.38,-5717.39,0.0,-5717.39,,BURNED / NO INSURANCE,,,,0,,,,Feb-14,,,,
1271.1,1,Sold,MIDCITY,,2009.0,PONTIAC,G-6,,07/19/2013,07/19/2013,07/19/2013,09/12/2013,09/12/2013,94.0,SOLD,MIDCITY,,,0.0,9370.64,7075.0,,,,0.0,0.0,6647.0,0.0,0.0,-2723.64,1635.499342,-1088.140658,0.0,-1088.140658,ACCT 1671,,,,,0,7075.0,-428.0,-0.060494699646643106,Jul-13,,,,
